date_de_l_export;code_du_departement;type_de_scrutin;libelle_du_departement;code_de_la_commune;libelle_de_la_commune;insee;geo_point_2d;geo_shape;inscrits;abstentions;abs_ins;votants;vot_ins;blancs_et_nuls;blnuls_ins;blnuls_vot;exprimes;exp_ins;exp_vot;code_nuance_01;sexe_01;nom_01;prenom_01;liste_01;sieges_elu_01;sieges_secteur_01;sieges_cc_01;voix_01;voix_ins_01;voix_exp_01;code_nuance_02;sexe_02;nom_02;prenom_02;liste_02;sieges_elu_02;sieges_secteur_02;sieges_cc_02;voix_02;voix_ins_02;voix_exp_02;code_nuance_03;sexe_03;nom_03;prenom_03;liste_03;sieges_elu_03;sieges_secteur_03;sieges_cc_03;voix_03;voix_ins_03;voix_exp_03;code_nuance_04;sexe_04;nom_04;prenom_04;liste_04;sieges_elu_04;sieges_secteur_04;sieges_cc_04;voix_04;voix_ins_04;voix_exp_04;code_nuance_05;sexe_05;nom_05;prenom_05;liste_05;sieges_elu_05;sieges_secteur_05;sieges_cc_05;voix_05;voix_ins_05;voix_exp_05
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;672;Villennes-sur-Seine;78672;48.9368195223, 1.99586527491;"{""type"": ""Polygon"", ""coordinates"": [[[2.008618146602788, 48.92069850338689], [1.998111832191765, 48.9284083660705], [1.982363840711383, 48.92896815370751], [1.978490145172676, 48.945518838817655], [1.980861351913457, 48.948533762228976], [1.99599759759039, 48.94885034182493], [2.00252117237398, 48.953994919806156], [2.00356966027465, 48.941323260653284], [2.008405582969258, 48.934717353626134], [2.016906453423189, 48.924058369966694], [2.008618146602788, 48.92069850338689]]]}";4203;1689;40.19;2514;59.81;85;2.02;3.38;2429;57.79;96.62;LDVD;M;DEGAND;Pierre-François;AVENIR VILENNES;6;0;1;1085;25.81;44.67;LDVD;M;PONS;Michel;VILLENNES POUR VOUS;23;0;3;1344;31.98;55.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;688;Voisins-le-Bretonneux;78688;48.758677648, 2.04850691768;"{""type"": ""Polygon"", ""coordinates"": [[[2.068432941986947, 48.75671468969072], [2.061005617243001, 48.75215919070936], [2.045187350703617, 48.751332165705755], [2.025542613006742, 48.75585970928648], [2.049931039872531, 48.769467190798956], [2.053735529899987, 48.76751858741471], [2.068432941986947, 48.75671468969072]]]}";9778;4071;41.63;5707;58.37;110;1.12;1.93;5597;57.24;98.07;LDVG;M;HACHE;Jean;POUR VOISINS, AVEC VOUS !;2;0;0;902;9.22;16.12;LUD;M;BIETTE;Alexis;VOISINS MA VILLE;7;0;1;2340;23.93;41.81;LDVD;F;ROSETTI;Alexandra;ALEXANDRA ROSETTI 2014;24;0;3;2355;24.08;42.08;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;91;LI2;ESSONNE;689;Wissous;91689;48.7294509959, 2.32903292215;"{""type"": ""Polygon"", ""coordinates"": [[[2.344130876678267, 48.716938673758136], [2.334648392431999, 48.71011319990284], [2.325042593640293, 48.71092273556821], [2.324102230699077, 48.72057766744396], [2.301738756650032, 48.71967536970686], [2.303837317833271, 48.72949174787578], [2.313477126299383, 48.73051899537895], [2.320718017523032, 48.74875623508063], [2.323849274495557, 48.750626851680614], [2.330750483500388, 48.74810233118569], [2.340442438917233, 48.74100570382043], [2.353948215118505, 48.738660051053486], [2.345661895503521, 48.731446318158376], [2.349134352054041, 48.72229087145896], [2.344130876678267, 48.716938673758136]]]}";5316;1791;33.69;3525;66.31;84;1.58;2.38;3441;64.73;97.62;LDVG;M;ROY-CHEVALIER;Régis;WISSOUS AVANT TOUT;6;0;0;1341;25.23;38.97;LDVD;F;BAGUE-VAN BESIEN;Evelyne;UN NOUVEL ELAN POUR WISSOUS;1;0;0;403;7.58;11.71;LDVD;M;TRINQUIER;Richard;WISSOUS POUR VOUS;22;0;2;1697;31.92;49.32;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;75;LI2;PARIS;;Paris 2eme secteur;75102;48.8679033789, 2.34410716666;"{""type"": ""Polygon"", ""coordinates"": [[[2.350834505477619, 48.863344374598334], [2.327877416924118, 48.869863809746434], [2.347826239446091, 48.870630685567946], [2.354114163249875, 48.86927979700135], [2.350834505477619, 48.863344374598334]]]}";12217;5182;42.42;7035;57.58;227;1.86;3.23;6808;55.73;96.77;LUG;M;BOUTAULT;Jacques;Anne HIDALGO, Vivre le 2eme, Rassemblement de la Gauche et des Ecologistes;2;8;0;3965;32.45;58.24;LUD;M;LEKIEFFRE;Christophe;Liste d'Union UMP-UDI-MODEM avec Nathalie KOSCIUSKO-MORIZET;0;2;0;2843;23.27;41.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;75;LI2;PARIS;;Paris 4eme secteur;75104;48.854228282, 2.35736193814;"{""type"": ""Polygon"", ""coordinates"": [[[2.364320760755825, 48.846167205800846], [2.344559180836944, 48.85399290271931], [2.350088493587214, 48.86195533215501], [2.3684017253737, 48.855739961952956], [2.369018230803884, 48.853225030730016], [2.364320760755825, 48.846167205800846]]]}";17276;6490;37.57;10786;62.43;335;1.94;3.11;10451;60.49;96.89;LUG;M;GIRARD;Christophe;Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes;2;8;0;5253;30.41;50.26;LUD;M;ROGER;Vincent;Union UMP-UDI-MODEM avec Nathalie Kosciusko-Morizet;0;2;0;5198;30.09;49.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;75;LI2;PARIS;;Paris 5eme secteur;75105;48.8445086596, 2.34985938556;"{""type"": ""Polygon"", ""coordinates"": [[[2.365944019143637, 48.84490772386109], [2.351573383125364, 48.83683535107211], [2.342031572330786, 48.83830317558654], [2.336591298996422, 48.83969412678994], [2.344559180836944, 48.85399290271931], [2.364320760755825, 48.846167205800846], [2.365944019143637, 48.84490772386109]]]}";35403;11851;33.47;23552;66.53;705;1.99;2.99;22847;64.53;97.01;LUG;F;LEMARDELEY;Marie-Christine;Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes;1;2;0;11127;31.43;48.7;LUD;F;BERTHOUT;Florence;Une Energie Nouvelle pour le Vème;3;8;0;11720;33.1;51.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;75;LI2;PARIS;;Paris 9eme secteur;75109;48.8768961624, 2.33746024139;"{""type"": ""Polygon"", ""coordinates"": [[[2.325754809597834, 48.8695460950733], [2.327115254528243, 48.883484486689106], [2.349545307310846, 48.88362643315055], [2.347826239446091, 48.870630685567946], [2.327877416924118, 48.869863809746434], [2.325754809597834, 48.8695460950733]]]}";35838;13271;37.03;22567;62.97;572;1.6;2.53;21995;61.37;97.47;LUG;F;VERON;Pauline;Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes;1;2;0;10918;30.46;49.64;LUD;F;BURKLI;Delphine;Liste d'Union UMP-UDI-MODEM avec Nathalie KOSCIUSKO-MORIZET;3;8;0;11077;30.91;50.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;75;LI2;PARIS;;Paris 11eme secteur;75111;48.8594154976, 2.37874106024;"{""type"": ""Polygon"", ""coordinates"": [[[2.399114284416081, 48.84810075930868], [2.369018230803884, 48.853225030730016], [2.3684017253737, 48.855739961952956], [2.363856758564782, 48.86743436510144], [2.377012647123743, 48.87191931652078], [2.399114284416081, 48.84810075930868]]]}";83091;34702;41.76;48389;58.24;1920;2.31;3.97;46469;55.93;96.03;LUG;M;VAUGLIN;François;Anne HIDALGO Paris qui ose;9;18;0;29915;36.0;64.38;LUD;M;SAINT-ETIENNE;Christian;Un nouveau souffle pour le 11è Union UMP-UDI-MODEM avec Nathalie Kosciusko-Morizet;2;4;0;16554;19.92;35.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;75;LI2;PARIS;;Paris 13eme secteur;75113;48.8287176845, 2.36246822852;"{""type"": ""Polygon"", ""coordinates"": [[[2.343909438065682, 48.815757146101575], [2.342031572330786, 48.83830317558654], [2.351573383125364, 48.83683535107211], [2.365944019143637, 48.84490772386109], [2.390069237832736, 48.82569680951253], [2.364207015719044, 48.81639743914582], [2.356354375206668, 48.815959695907644], [2.352867224066928, 48.81821631152152], [2.343909438065682, 48.815757146101575]]]}";104742;44584;42.57;60158;57.43;2711;2.59;4.51;57447;54.85;95.49;LUG;M;COUMET;Jérôme;Anne HIDALGO Paris qui ose;11;21;0;35859;34.24;62.42;LUD;F;GALLOIS;Edith;LISTE D'UNION UMP-UDI-MODEM AVEC NATHALIE KOSCIUSKO-MORIZET;2;5;0;21588;20.61;37.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;75;LI2;PARIS;;Paris 14eme secteur;75114;48.8289932116, 2.32710088326;"{""type"": ""Polygon"", ""coordinates"": [[[2.343909438065682, 48.815757146101575], [2.33190893200826, 48.817012789148606], [2.314148423547311, 48.822290551056035], [2.301320806267096, 48.82513028921857], [2.324660773025275, 48.84352162052588], [2.336591298996422, 48.83969412678994], [2.342031572330786, 48.83830317558654], [2.343909438065682, 48.815757146101575]]]}";80042;28271;35.32;51771;64.68;1714;2.14;3.31;50057;62.54;96.69;LUG;F;PETIT;Carine;Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes;8;15;0;26575;33.2;53.09;LUD;F;KOSCIUSKO-MORIZET;Nathalie;Liste d'Union UMP-UDI-MODEM avec Nathalie KOSCIUSKO-MORIZET;2;5;0;23482;29.34;46.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;4;Boissy-Saint-Léger;94004;48.7470359922, 2.52528049019;"{""type"": ""Polygon"", ""coordinates"": [[[2.536504385710327, 48.728220513858034], [2.528039935486367, 48.72910477057844], [2.516967746637521, 48.738486555141755], [2.511800422325241, 48.74430283297119], [2.502673470776474, 48.747314220774406], [2.493159732460952, 48.75923652268636], [2.499748965754346, 48.762969894355884], [2.527075427976946, 48.75604780152826], [2.556647169370998, 48.75454229930818], [2.548619600414612, 48.75006909881906], [2.54935964273083, 48.7431193548259], [2.536504385710327, 48.728220513858034]]]}";8516;3912;45.94;4604;54.06;170;2.0;3.69;4434;52.07;96.31;LUG;M;CHARBONNIER;Régis;BOISSY AUJOURD'HUI, BOISSY DEMAIN;23;0;4;1662;19.52;37.48;LDVG;M;JENDOUBI;Moncef;Rassemblement citoyen pour Boissy;3;0;0;916;10.76;20.66;LUC;M;FOGEL;Christophe;MIEUX VIVRE A BOISSY-SAINT-LEGER;5;0;1;1349;15.84;30.42;LDVD;F;MICHEL;Maryse;Un Nouveau Coeur pour BOISSY;2;0;0;507;5.95;11.43;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;8;Bobigny;93008;48.907688244, 2.43863982727;"{""type"": ""Polygon"", ""coordinates"": [[[2.427724040274503, 48.89588763313303], [2.414487867030026, 48.90489768763191], [2.410056995679755, 48.916692770600164], [2.413493843691985, 48.91926364381447], [2.456591346840314, 48.910977524018364], [2.475214378256837, 48.91641135374975], [2.469861405218081, 48.904768868997856], [2.441283286623537, 48.898280874118626], [2.427724040274503, 48.89588763313303]]]}";22070;10880;49.3;11190;50.7;396;1.79;3.54;10794;48.91;96.46;LUG;F;PEYGE;Catherine;Bobigny ville engagée pour l'égalité;10;0;2;4966;22.5;46.01;LUDI;M;DE PAOLI;Stéphane;Rendez-nous Bobigny;33;0;8;5828;26.41;53.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;10;Bondy;93010;48.9023234526, 2.4837276939;"{""type"": ""Polygon"", ""coordinates"": [[[2.486801956303965, 48.88703635491009], [2.476639574002478, 48.8886650931809], [2.471698986846501, 48.889039095377626], [2.473939231697145, 48.89542507924433], [2.469861405218081, 48.904768868997856], [2.475214378256837, 48.91641135374975], [2.474266131597347, 48.91843060128735], [2.47939697783059, 48.91977496079716], [2.4917336814827, 48.91687826150444], [2.491198654219263, 48.91019424357254], [2.49983721841802, 48.89574288314788], [2.495433362912945, 48.889941848009094], [2.486801956303965, 48.88703635491009]]]}";25562;13310;52.07;12252;47.93;549;2.15;4.48;11703;45.78;95.52;LUG;F;THOMASSIN;Sylvine;Toute la gauche unie qui agit pour Bondy;34;0;9;5546;21.7;47.39;LDVG;M;KADRI;Hakim;Bondy Autrement;2;0;0;1255;4.91;10.72;LUD;M;HERVE;Stephen;Unis pour Bondy avec Stephen HERVE;9;0;2;4902;19.18;41.89;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;14;Avon;77014;48.4129699101, 2.73351873997;"{""type"": ""Polygon"", ""coordinates"": [[[2.749142448492629, 48.40734108858547], [2.741122968260665, 48.41142630209882], [2.727064181296456, 48.40193033989802], [2.722614176613114, 48.40029161891771], [2.719263400287921, 48.40284778067734], [2.716629293542717, 48.41276478271407], [2.735099889469527, 48.42405314229712], [2.73585691178586, 48.42134688186687], [2.745934849934959, 48.42518340879327], [2.747467357332916, 48.415686358426036], [2.754298277829458, 48.411499310287155], [2.749142448492629, 48.40734108858547]]]}";9205;4093;44.46;5112;55.54;140;1.52;2.74;4972;54.01;97.26;LUG;M;BANDINI;Dimitri;AVON AUTREMENT !;3;0;1;1048;11.39;21.08;LDVD;M;LE POULAIN;Jean-Pierre;AIMER AVON;6;0;2;1933;21.0;38.88;LDVD;F;NOUHAUD;Marie-Charlotte;OSEZ LE RENOUVEAU;24;0;9;1991;21.63;40.04;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;91;LI2;ESSONNE;16;Angerville;91016;48.3095627706, 2.00619112268;"{""type"": ""Polygon"", ""coordinates"": [[[2.051468166250332, 48.29020915827371], [2.043235863291718, 48.28616575248409], [2.028993552425097, 48.28863215443726], [2.009276322329809, 48.285319366411684], [1.994084718059379, 48.28658587794307], [1.979141369582404, 48.288221508672365], [1.961905159944225, 48.30284638481644], [1.959227236695761, 48.308689574530625], [1.97654530046983, 48.314284354224874], [1.97559821121868, 48.32344503317322], [1.982344482934487, 48.3283170648452], [2.014172236478246, 48.33782703359287], [2.041644386769243, 48.33586609065099], [2.043787116219623, 48.33305813030643], [2.034811329129583, 48.3243384627428], [2.030569569588521, 48.31069907215188], [2.037179941801892, 48.297364122952786], [2.052708364877964, 48.29547390947903], [2.051468166250332, 48.29020915827371]]]}";2564;824;32.14;1740;67.86;53;2.07;3.05;1687;65.8;96.95;LDIV;M;MITTELHAUSSER;Johann;AVEC VOUS POUR ANGERVILLE;21;0;2;909;35.45;53.88;LUC;M;COUTTE;Bruno;UNIS A VOS COTES AVEC ENERGIE POUR ANGERVILLE;6;0;1;778;30.34;46.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;18;Argenteuil;95018;48.9511344629, 2.2410409502;"{""type"": ""Polygon"", ""coordinates"": [[[2.231143021098716, 48.92773792033638], [2.206092558306279, 48.94065942932365], [2.20585834678071, 48.94974074221644], [2.20672620015295, 48.95998035486502], [2.225735542248568, 48.971030787219796], [2.249072244123377, 48.96397601701786], [2.264544733644791, 48.962156456706104], [2.274623286224229, 48.964142285708824], [2.288460772442903, 48.95898243888734], [2.292278635406989, 48.95138816756393], [2.290973573225161, 48.9509667880772], [2.267584467005027, 48.946086955634065], [2.247595355674966, 48.93673642401929], [2.231143021098716, 48.92773792033638]]]}";52862;21811;41.26;31051;58.74;1486;2.81;4.79;29565;55.93;95.21;LUG;M;DOUCET;Philippe;TOUS FIERS D'ETRE ARGENTEUILLAIS;13;0;6;14689;27.79;49.68;LUMP;M;MOTHRON;Georges;UNE NOUVELLE CHANCE POUR ARGENTEUIL;42;0;18;14876;28.14;50.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;53;Brie-Comte-Robert;77053;48.6920490316, 2.6140606052;"{""type"": ""Polygon"", ""coordinates"": [[[2.597657740600789, 48.66637073774802], [2.59333978430503, 48.66458410555258], [2.584410191801359, 48.6673237145763], [2.584074003883713, 48.677153835112456], [2.580375775134844, 48.6894816011529], [2.571646658999662, 48.69202303722503], [2.57767676137308, 48.69901536084509], [2.574345135090998, 48.70100031418579], [2.594869502369241, 48.70200721684024], [2.61518582057583, 48.716609558573715], [2.616798004962058, 48.71362859518836], [2.649840967674313, 48.71543008305954], [2.655502289589823, 48.71024778156747], [2.644499678852267, 48.70337970003979], [2.640462698233879, 48.69365349083029], [2.639541111165652, 48.68346879540594], [2.65214746078104, 48.67726392722178], [2.65402667194369, 48.67037043826094], [2.644608309959961, 48.667419433613304], [2.638897754484971, 48.680246755360926], [2.628997270463152, 48.68194334220152], [2.618045629517793, 48.67496484831796], [2.603181637715935, 48.672127929548225], [2.597657740600789, 48.66637073774802]]]}";10192;4458;43.74;5734;56.26;120;1.18;2.09;5614;55.08;97.91;LSOC;M;LAVIOLETTE;Jean;VIVRE A BRIE 2014-2020;25;0;11;2691;26.4;47.93;LUD;F;DUTERTRE;Anne-Marie;ENSEMBLE POUR BRIE 2014;6;0;3;2138;20.98;38.08;LFN;M;VANACKER;Morgann;BRIE BLEU MARINE;2;0;1;785;7.7;13.98;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;53;Noisy-le-Sec;93053;48.891322463, 2.45913647372;"{""type"": ""Polygon"", ""coordinates"": [[[2.464761047295888, 48.87807255709601], [2.451667251149139, 48.878489941265784], [2.449772805945615, 48.884866437737344], [2.443131384359163, 48.88872978250978], [2.441283286623537, 48.898280874118626], [2.469861405218081, 48.904768868997856], [2.473939231697145, 48.89542507924433], [2.471698986846501, 48.889039095377626], [2.476639574002478, 48.8886650931809], [2.464761047295888, 48.87807255709601]]]}";20540;10127;49.3;10413;50.7;432;2.1;4.15;9981;48.59;95.85;LUG;M;SARRABEYROUSE;Olivier;Demain ensemble;9;0;2;4146;20.19;41.54;LUD;M;RIVOIRE;Laurent;En avant Noisy avec Laurent Rivoire;34;0;7;5835;28.41;58.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;62;Le Raincy;93062;48.8967447585, 2.51973664021;"{""type"": ""Polygon"", ""coordinates"": [[[2.518197130851154, 48.8911777283828], [2.516192779507888, 48.888192928172884], [2.511679796343949, 48.88954156232342], [2.507639971155887, 48.89851809815029], [2.510923718752643, 48.901796021348346], [2.521505557411174, 48.90366434221959], [2.530321810551085, 48.90172077961866], [2.532098862756517, 48.89523477084641], [2.530636319832837, 48.89255810761695], [2.518197130851154, 48.8911777283828]]]}";10637;4202;39.5;6435;60.5;126;1.18;1.96;6309;59.31;98.04;LSOC;M;LAPIDUS;Stéphane;Le Raincy à venir;1;0;0;615;5.78;9.75;LUD;M;RAOULT;Eric;L'UNION POUR LE RAINCY Avec l'Opposition Nationale avec votre Maire, Protégeons notre ville;6;0;0;2265;21.29;35.9;LDVD;M;GENESTIER;Jean-Michel;Réussir Le Raincy;26;0;0;3429;32.24;54.35;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;92;LI2;HAUTS DE SEINE;64;Saint-Cloud;92064;48.8428741034, 2.20864570316;"{""type"": ""Polygon"", ""coordinates"": [[[2.224048327976762, 48.83514968887822], [2.218230811079482, 48.82698136116795], [2.199430485648876, 48.82978899449035], [2.180795305092002, 48.83062514740235], [2.187209859199239, 48.83772909785025], [2.195576958275919, 48.84115834032375], [2.202369880745095, 48.849577016501364], [2.197861040831894, 48.854763223597715], [2.20356373268195, 48.86062920690825], [2.22566343769455, 48.859407216119635], [2.224224570225082, 48.85351605360997], [2.224048327976762, 48.83514968887822]]]}";20314;9486;46.7;10828;53.3;174;0.86;1.61;10654;52.45;98.39;LSOC;M;BRUNSCHVICG;Xavier;SAINT-CLOUD RIVE-GAUCHE;2;0;1;1309;6.44;12.29;LDIV;M;CAZENEUVE;Pierre;ALLONS ENFANTS;2;0;1;1641;8.08;15.4;LUD;M;BERDOATI;Eric;Ensemble, partageons une ambition pour Saint-Cloud;26;0;15;4823;23.74;45.27;LDVD;M;LHERMITTE;Aymeric;SAINT-CLOUD, C'EST VOUS;5;0;3;2881;14.18;27.04;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;66;Saint-Denis;93066;48.9295650455, 2.3592429975;"{""type"": ""Polygon"", ""coordinates"": [[[2.351872524767704, 48.901526565807224], [2.348967911161696, 48.91126833451997], [2.332841787729642, 48.92292451353294], [2.341602733244579, 48.9337285216851], [2.338363986450168, 48.94261361157128], [2.341901158757533, 48.946823726540295], [2.345795945167748, 48.946530297230304], [2.352027000232667, 48.95048498083455], [2.371480941097726, 48.94733317760519], [2.38532759042837, 48.944815063467125], [2.398505186647701, 48.948092313616065], [2.387541390350564, 48.94115734472351], [2.374741656353462, 48.92368106632682], [2.366573807908173, 48.92089531387554], [2.365839954946483, 48.901610328262414], [2.351872524767704, 48.901526565807224]]]}";43200;23846;55.2;19354;44.8;1117;2.59;5.77;18237;42.22;94.23;LCOM;M;PAILLARD;Didier;Ensemble nous sommes Saint-Denis;42;0;12;9209;21.32;50.5;LSOC;M;HANOTIN;Mathieu;Mathieu Hanotin: L'ambition à gauche pour Saint-Denis;13;0;4;9028;20.9;49.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;85;Chanteloup-en-Brie;77085;48.8577766033, 2.74039391563;"{""type"": ""Polygon"", ""coordinates"": [[[2.742705894974972, 48.847210585995796], [2.732076461128301, 48.852664183465386], [2.727542158243183, 48.85975862454365], [2.729660828405411, 48.869098369135386], [2.742350580263269, 48.86395528097876], [2.75211136727975, 48.86372408639865], [2.752336968526274, 48.8506753500573], [2.742705894974972, 48.847210585995796]]]}";1806;777;43.02;1029;56.98;13;0.72;1.26;1016;56.26;98.74;LSOC;M;OULES;Marcel;CHANTELOUP 2020, AVEC VOUS, POUR VOUS;15;0;2;526;29.13;51.77;LDVD;F;LOPINSKI;Annick;CHANTELOUP EN BRIE, NOTRE VILLAGE;2;0;0;268;14.84;26.38;LDVD;M;SOULIS;Pierre Marie;CHANTELOUP NOUS RASSEMBLE;2;0;0;222;12.29;21.85;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;134;Champagne-sur-Oise;95134;49.1427759123, 2.22801680604;"{""type"": ""Polygon"", ""coordinates"": [[[2.217447214248123, 49.12416554312453], [2.213416675847403, 49.126153327303115], [2.211687988047881, 49.142524157394625], [2.198464270371318, 49.15660691136412], [2.193067257045783, 49.16513935866278], [2.196877147467336, 49.16701698318211], [2.216360148420951, 49.154378053030484], [2.241582561481454, 49.15157253565669], [2.252897348076622, 49.146374494588486], [2.263612788640132, 49.13593883129863], [2.255738388217263, 49.131790376024256], [2.235042485081733, 49.13034785578344], [2.217447214248123, 49.12416554312453]]]}";3593;1505;41.89;2088;58.11;40;1.11;1.92;2048;57.0;98.08;LDVG;F;RICOUL;Catherine;UNION POUR CHAMPAGNE;3;0;0;438;12.19;21.39;LDVD;M;BERNIOT;Joël;J'AIME CHAMPAGNE;5;0;1;776;21.6;37.89;LDVD;F;VASSEUR;Corinne;CHAMPAGNE AU COEUR;19;0;4;834;23.21;40.72;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;159;Donnemarie-Dontilly;77159;48.4778429138, 3.11825735705;"{""type"": ""Polygon"", ""coordinates"": [[[3.145235590329166, 48.45790631393881], [3.124808233043044, 48.45622026342847], [3.102045932304965, 48.46328604226751], [3.097248583425482, 48.473104865224464], [3.106695091234331, 48.48126519931565], [3.092403981967843, 48.495535844823465], [3.088752759010409, 48.50546112677117], [3.103320234709988, 48.50595312288682], [3.111100359261552, 48.497624884250236], [3.126837759911838, 48.48454694657381], [3.150875745307182, 48.481469183344686], [3.151434463373195, 48.47813992433566], [3.14024672582811, 48.473853526997694], [3.141427100588515, 48.46503590393759], [3.145235590329166, 48.45790631393881]]]}";1920;633;32.97;1287;67.03;44;2.29;3.42;1243;64.74;96.58;LDVG;M;ROSSIERE-ROLLIN;Serge;LISTE D'UNION COMMUNALE;18;0;4;640;33.33;51.49;LDVD;M;ARLAIS;Michel;LISTE D'UNION MUNICIPALE;5;0;1;603;31.41;48.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;183;La Ferté-sous-Jouarre;77183;48.9540164057, 3.12762174384;"{""type"": ""Polygon"", ""coordinates"": [[[3.117060090298565, 48.93627114130243], [3.118894718385796, 48.944677350884334], [3.102782711485137, 48.95021362413774], [3.110125920694517, 48.962014122043094], [3.104646479977325, 48.96721659294817], [3.11246689380997, 48.970968291063286], [3.122574310053923, 48.976704435816146], [3.127600471009253, 48.976357489867766], [3.140557958947998, 48.95894289375246], [3.137087122573591, 48.95289502401532], [3.150689619384419, 48.949218773362524], [3.1525103533529, 48.946221976509385], [3.167052890502323, 48.94708385745257], [3.158305079999765, 48.93926324738632], [3.15115135252684, 48.94366982803666], [3.135774188770454, 48.936386291333115], [3.117060090298565, 48.93627114130243]]]}";5892;2644;44.87;3248;55.13;108;1.83;3.33;3140;53.29;96.67;LUG;F;PIERRE;Nathalie;POUR LA FERTE, AVEC VOUS;5;0;2;1120;19.01;35.67;LDVD;F;CHARLIER;Joëlle;NOUS, C'EST LA FERTE !;1;0;0;336;5.7;10.7;LDVD;M;PEZZETTA;Ugo;AGIR ENSEMBLE POUR LA FERTE;23;0;11;1684;28.58;53.63;;;;;;;;;;;;;;;;;;;;;;
